07/12/1989	1664,08
08/12/1989	1650,79
11/12/1989	1653,72
12/12/1989	1653,07
13/12/1989	1638,54
14/12/1989	1623,54
15/12/1989	1627,43
18/12/1989	1634,57
19/12/1989	1647,5
20/12/1989	1675,01
21/12/1989	1676,47
22/12/1989	1696,38
25/12/1989	1696,38
26/12/1989	1696,38
27/12/1989	1771,44
28/12/1989	1790,37
29/12/1989	1790,37
01/01/1990	1790,37
02/01/1990	1814,38
03/01/1990	1869,66
04/01/1990	1835,88
05/01/1990	1820
08/01/1990	1843,24
09/01/1990	1865,94
10/01/1990	1839,63
11/01/1990	1855,83
12/01/1990	1855,66
15/01/1990	1841,61
16/01/1990	1788,68
17/01/1990	1802,48
18/01/1990	1779,17
19/01/1990	1773,56
22/01/1990	1779,3
23/01/1990	1801,52
24/01/1990	1756,41
25/01/1990	1787,59
26/01/1990	1794,14
29/01/1990	1811,55
30/01/1990	1812,9
31/01/1990	1822,78
01/02/1990	1858,08
02/02/1990	1910,67
05/02/1990	1939,43
06/02/1990	1937,72
07/02/1990	1900,1
08/02/1990	1915,79
09/02/1990	1885,89
12/02/1990	1860,39
13/02/1990	1840,98
14/02/1990	1832,23
15/02/1990	1850,96
16/02/1990	1893,66
19/02/1990	1869,19
20/02/1990	1823,81
21/02/1990	1807,19
22/02/1990	1820,15
23/02/1990	1789,64
26/02/1990	1776,04
27/02/1990	1804,32
28/02/1990	1809,92
01/03/1990	1787,87
02/03/1990	1818,23
05/03/1990	1833,16
06/03/1990	1822,22
07/03/1990	1844,72
08/03/1990	1860,92
09/03/1990	1858,74
12/03/1990	1846,08
13/03/1990	1867,48
14/03/1990	1862,84
15/03/1990	1879,32
16/03/1990	1889,69
19/03/1990	1906,77
20/03/1990	1908,83
21/03/1990	1937,99
22/03/1990	1918,98
23/03/1990	1932,12
26/03/1990	1939,53
27/03/1990	1924,98
28/03/1990	1928,6
29/03/1990	1953,89
30/03/1990	1968,55
02/04/1990	1931,3
03/04/1990	1968,33
04/04/1990	1963,25
05/04/1990	1958,39
06/04/1990	1947,84
09/04/1990	1923,86
10/04/1990	1898,51
11/04/1990	1893,77
12/04/1990	1918,17
13/04/1990	1918,17
16/04/1990	1918,17
17/04/1990	1914,35
18/04/1990	1889,76
19/04/1990	1878,87
20/04/1990	1884,33
23/04/1990	1837,5
24/04/1990	1830,53
25/04/1990	1843,31
26/04/1990	1827,07
27/04/1990	1825,52
30/04/1990	1813,25
01/05/1990	1813,25
02/05/1990	1843,41
03/05/1990	1881,79
04/05/1990	1912,89
07/05/1990	1934,95
08/05/1990	1899,28
09/05/1990	1896,58
10/05/1990	1893,42
11/05/1990	1875,03
14/05/1990	1860,33
15/05/1990	1851,25
16/05/1990	1841,77
17/05/1990	1841,58
18/05/1990	1843,59
21/05/1990	1811,18
22/05/1990	1813,26
23/05/1990	1831,8
24/05/1990	1831,8
25/05/1990	1823,17
28/05/1990	1828,96
29/05/1990	1842,74
30/05/1990	1840,54
31/05/1990	1844,81
01/06/1990	1856,95
04/06/1990	1856,95
05/06/1990	1876,69
06/06/1990	1849,02
07/06/1990	1837,43
08/06/1990	1822,23
11/06/1990	1809,66
12/06/1990	1800,36
13/06/1990	1787,39
14/06/1990	1787,39
15/06/1990	1792,26
18/06/1990	1797,42
19/06/1990	1836,74
20/06/1990	1849,55
21/06/1990	1863,57
22/06/1990	1872,92
25/06/1990	1896,21
26/06/1990	1890,36
27/06/1990	1901,46
